"","x"
"4561","GO_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS"
"4562","GO_INTRACILIARY_TRANSPORT"
"4563","GO_RESPONSE_TO_CALCIUM_ION"
"4564","GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS"
"4565","GO_REGULATION_OF_INTERLEUKIN_12_PRODUCTION"
"4566","GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION"
"4567","GO_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER"
"4568","GO_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION_INVOLVED_IN_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_SIGNALING_PATHWAY"
"4569","GO_INNER_EAR_MORPHOGENESIS"
"4570","GO_RESPONSE_TO_ACTIVITY"
"4571","GO_ESTROUS_CYCLE"
"4572","GO_ORGANELLE_FUSION"
"4573","GO_REGULATION_OF_PROTEIN_PHOSPHATASE_TYPE_2A_ACTIVITY"
"4574","GO_STEROID_CATABOLIC_PROCESS"
"4575","GO_REGULATION_OF_CELL_FATE_COMMITMENT"
"4576","GO_REGULATION_OF_CELL_MORPHOGENESIS"
"4577","GO_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION"
"4578","GO_ACUTE_PHASE_RESPONSE"
"4579","GO_POSITIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY"
"4580","GO_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"
"4581","GO_S_ADENOSYLHOMOCYSTEINE_METABOLIC_PROCESS"
"4582","GO_CELLULAR_RESPONSE_TO_ALKALOID"
"4583","GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY"
"4584","GO_MYOBLAST_FUSION"
"4585","GO_TRNA_MODIFICATION"
"4586","GO_CYTOSOLIC_TRANSPORT"
"4587","GO_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS"
"4588","GO_INOSITOL_LIPID_MEDIATED_SIGNALING"
"4589","GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION"
"4590","GO_CARDIAC_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS"
"4591","GO_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC"
"4592","GO_POSITIVE_REGULATION_OF_GLIOGENESIS"
"4593","GO_LACTATION"
"4594","GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS"
"4595","GO_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY"
"4596","GO_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS"
"4597","GO_MRNA_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER"
"4598","GO_EMBRYO_IMPLANTATION"
"4599","GO_RECEPTOR_CLUSTERING"
"4600","GO_PIGMENT_ACCUMULATION"
"4601","GO_FATTY_ACID_ELONGATION"
"4602","GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS"
"4603","GO_QUINONE_METABOLIC_PROCESS"
"4604","GO_FLUID_TRANSPORT"
"4605","GO_SYNAPSE_ASSEMBLY"
"4606","GO_PIGMENT_METABOLIC_PROCESS"
"4607","GO_IMMUNE_EFFECTOR_PROCESS"
"4608","GO_ODONTOGENESIS"
"4609","GO_CORPUS_CALLOSUM_DEVELOPMENT"
"4610","GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC"
"4611","GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION"
"4612","GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"
"4613","GO_NUCLEOBASE_BIOSYNTHETIC_PROCESS"
"4614","GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION"
"4615","GO_REGULATION_OF_SENSORY_PERCEPTION_OF_PAIN"
"4616","GO_GOLGI_ORGANIZATION"
"4617","GO_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION"
"4618","GO_REGULATION_OF_OSSIFICATION"
"4619","GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION"
"4620","GO_DIVALENT_INORGANIC_CATION_TRANSPORT"
"4621","GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"
"4622","GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER"
"4623","GO_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS"
"4624","GO_PROTEIN_HETEROOLIGOMERIZATION"
"4625","GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY"
"4626","GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION"
"4627","GO_ACTIVATION_OF_MAPKK_ACTIVITY"
"4628","GO_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION"
"4629","GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL"
"4630","GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_NUTRIENT_LEVELS"
"4631","GO_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION"
"4632","GO_REGULATION_OF_T_CELL_MIGRATION"
"4633","GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY"
"4634","GO_CAMP_MEDIATED_SIGNALING"
"4635","GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS"
"4636","GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE"
"4637","GO_PROTEIN_TARGETING_TO_MITOCHONDRION"
"4638","GO_POSITIVE_REGULATION_OF_OSSIFICATION"
"4639","GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES"
"4640","GO_REGULATION_OF_VASCULATURE_DEVELOPMENT"
"4641","GO_DETECTION_OF_CALCIUM_ION"
"4642","GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC"
"4643","GO_FRUCTOSE_METABOLIC_PROCESS"
"4644","GO_EYE_MORPHOGENESIS"
"4645","GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION"
"4646","GO_POSITIVE_CHEMOTAXIS"
"4647","GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME"
"4648","GO_RESPONSE_TO_NITRIC_OXIDE"
"4649","GO_HEAD_MORPHOGENESIS"
"4650","GO_REGULATION_OF_FATTY_ACID_BETA_OXIDATION"
"4651","GO_REGULATION_OF_STEM_CELL_DIFFERENTIATION"
"4652","GO_BRAIN_MORPHOGENESIS"
"4653","GO_AMINE_BIOSYNTHETIC_PROCESS"
"4654","GO_FILOPODIUM"
"4655","GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION"
"4656","GO_CLATHRIN_SCULPTED_VESICLE"
"4657","GO_I_BAND"
"4658","GO_AGGRESOME"
"4659","GO_MULTIVESICULAR_BODY"
"4660","GO_RNA_CAP_BINDING_COMPLEX"
"4661","GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE"
"4662","GO_EXTRACELLULAR_MATRIX"
"4663","GO_PHAGOCYTIC_VESICLE"
"4664","GO_ENDOLYSOSOME"
"4665","GO_90S_PRERIBOSOME"
"4666","GO_CYTOCHROME_COMPLEX"
"4667","GO_CHROMOSOME"
"4668","GO_CONDENSED_NUCLEAR_CHROMOSOME"
"4669","GO_NUCLEAR_ENVELOPE"
"4670","GO_RETROMER_COMPLEX"
"4671","GO_PROTEASOME_COMPLEX"
"4672","GO_NUCLEAR_EXOSOME_RNASE_COMPLEX_"
"4673","GO_ER_TO_GOLGI_TRANSPORT_VESICLE"
"4674","GO_TRANSCRIPTION_FACTOR_TFIID_COMPLEX"
"4675","GO_CENTRIOLE"
"4676","GO_MICROTUBULE_CYTOSKELETON"
"4677","GO_LYSOSOMAL_LUMEN"
"4678","GO_PRE_AUTOPHAGOSOMAL_STRUCTURE"
"4679","GO_CELL_CELL_CONTACT_ZONE"
"4680","GO_MUSCLE_MYOSIN_COMPLEX"
"4681","GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX"
"4682","GO_INFLAMMASOME_COMPLEX"
"4683","GO_IMMUNOLOGICAL_SYNAPSE"
"4684","GO_GABA_RECEPTOR_COMPLEX"
"4685","GO_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK"
"4686","GO_FILOPODIUM_MEMBRANE"
"4687","GO_PHOSPHATASE_COMPLEX"
"4688","GO_TRANSCRIPTION_EXPORT_COMPLEX"
"4689","GO_SPERM_PART"
"4690","GO_U1_SNRNP"
"4691","GO_ANCHORED_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE"
"4692","GO_NUCLEOID"
"4693","GO_KINESIN_COMPLEX"
"4694","GO_HOLO_TFIIH_COMPLEX"
"4695","GO_BASOLATERAL_PLASMA_MEMBRANE"
"4696","GO_NUCLEAR_OUTER_MEMBRANE"
"4697","GO_CATION_TRANSPORTING_ATPASE_COMPLEX"
"4698","GO_CYTOPLASMIC_STRESS_GRANULE"
"4699","GO_SECRETORY_GRANULE"
"4700","GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_OUTER_MEMBRANE"
"4701","GO_OXIDOREDUCTASE_COMPLEX"
"4702","GO_VESICLE_MEMBRANE"
"4703","GO_SAGA_COMPLEX"
"4704","GO_CYTOPLASMIC_UBIQUITIN_LIGASE_COMPLEX"
"4705","GO_AUTOPHAGOSOME"
"4706","GO_LARGE_RIBOSOMAL_SUBUNIT"
"4707","GO_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX"
"4708","GO_ZYMOGEN_GRANULE"
"4709","GO_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE"
"4710","GO_ENDOSOME_LUMEN"
"4711","GO_INTERCALATED_DISC"
"4712","GO_LATE_ENDOSOME_MEMBRANE"
"4713","GO_EXCITATORY_SYNAPSE"
"4714","GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS"
"4715","GO_CHROMOSOME_CENTROMERIC_REGION"
"4716","GO_DNA_POLYMERASE_COMPLEX"
"4717","GO_PLATELET_ALPHA_GRANULE"
"4718","GO_TELOMERASE_HOLOENZYME_COMPLEX"
"4719","GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE"
"4720","GO_ADA2_GCN5_ADA3_TRANSCRIPTION_ACTIVATOR_COMPLEX"
"4721","GO_SARCOPLASMIC_RETICULUM_MEMBRANE"
"4722","GO_U2_TYPE_SPLICEOSOMAL_COMPLEX"
"4723","GO_PLASMA_MEMBRANE_RECEPTOR_COMPLEX"
"4724","GO_ACROSOMAL_MEMBRANE"
"4725","GO_MICROBODY_MEMBRANE"
"4726","GO_BASAL_LAMINA"
"4727","GO_COPI_VESICLE_COAT"
"4728","GO_CYTOPLASMIC_SIDE_OF_MEMBRANE"
"4729","GO_PLATELET_ALPHA_GRANULE_MEMBRANE"
"4730","GO_NEURON_PROJECTION_TERMINUS"
"4731","GO_CYTOPLASMIC_REGION"
"4732","GO_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX"
"4733","GO_SECRETORY_GRANULE_LUMEN"
"4734","GO_RIBOSOME"
"4735","GO_MHC_PROTEIN_COMPLEX"
"4736","GO_ACTIN_CYTOSKELETON"
"4737","GO_GLYCOPROTEIN_COMPLEX"
"4738","GO_COATED_PIT"
"4739","GO_EXOCYTIC_VESICLE"
"4740","GO_RNA_POLYMERASE_COMPLEX"
"4741","GO_MRNA_CLEAVAGE_FACTOR_COMPLEX"
"4742","GO_PERINUCLEAR_REGION_OF_CYTOPLASM"
"4743","GO_NUCLEOLAR_PART"
"4744","GO_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_COMPLEX"
"4745","GO_INO80_TYPE_COMPLEX"
"4746","GO_CELL_CORTEX_PART"
"4747","GO_SMN_COMPLEX"
"4748","GO_GOLGI_STACK"
"4749","GO_SCF_UBIQUITIN_LIGASE_COMPLEX"
"4750","GO_CD40_RECEPTOR_COMPLEX"
"4751","GO_BLOC_1_COMPLEX"
"4752","GO_T_CELL_RECEPTOR_COMPLEX"
"4753","GO_CYTOSOLIC_PART"
"4754","GO_VACUOLE"
"4755","GO_SECRETORY_VESICLE"
"4756","GO_NUCLEAR_SPECK"
"4757","GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX"
"4758","GO_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX"
"4759","GO_SITE_OF_POLARIZED_GROWTH"
"4760","GO_ENDOCYTIC_VESICLE"
"4761","GO_CHROMOSOMAL_REGION"
"4762","GO_INCLUSION_BODY"
"4763","GO_MITOTIC_SPINDLE"
"4764","GO_ANAPHASE_PROMOTING_COMPLEX"
"4765","GO_NUCLEAR_INCLUSION_BODY"
"4766","GO_CELL_PROJECTION_CYTOPLASM"
"4767","GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN"
"4768","GO_MALE_GERM_CELL_NUCLEUS"
"4769","GO_MYOFILAMENT"
"4770","GO_GEMINI_OF_COILED_BODIES"
"4771","GO_CELL_PROJECTION_MEMBRANE"
"4772","GO_APICAL_PART_OF_CELL"
"4773","GO_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE"
"4774","GO_SPINDLE_POLE"
"4775","GO_FANCONI_ANAEMIA_NUCLEAR_COMPLEX"
"4776","GO_SEX_CHROMOSOME"
"4777","GO_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX"
"4778","GO_NEURON_PART"
"4779","GO_CAJAL_BODY"
"4780","GO_ROUGH_ENDOPLASMIC_RETICULUM"
"4781","GO_TRANSFERASE_COMPLEX"
"4782","GO_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX"
"4783","GO_APICAL_JUNCTION_COMPLEX"
"4784","GO_MICROBODY"
"4785","GO_GERM_CELL_NUCLEUS"
"4786","GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE"
"4787","GO_PORE_COMPLEX"
"4788","GO_LUMENAL_SIDE_OF_MEMBRANE"
"4789","GO_GOLGI_ASSOCIATED_VESICLE_MEMBRANE"
"4790","GO_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX_"
"4791","GO_LIPID_PARTICLE"
"4792","GO_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE"
"4793","GO_VESICLE_COAT"
"4794","GO_POSTSYNAPSE"
"4795","GO_PRECATALYTIC_SPLICEOSOME"
"4796","GO_AXON"
"4797","GO_CLATHRIN_COAT"
"4798","GO_BASAL_PLASMA_MEMBRANE"
"4799","GO_MCM_COMPLEX"
"4800","GO_NUCLEAR_BODY"
"4801","GO_AMPA_GLUTAMATE_RECEPTOR_COMPLEX"
"4802","GO_CLATHRIN_COATED_VESICLE"
"4803","GO_PROTEIN_KINASE_COMPLEX"
"4804","GO_VESICLE_LUMEN"
"4805","GO_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION"
"4806","GO_TRANS_GOLGI_NETWORK"
"4807","GO_PHOTORECEPTOR_OUTER_SEGMENT_MEMBRANE"
"4808","GO_HOPS_COMPLEX"
"4809","GO_IONOTROPIC_GLUTAMATE_RECEPTOR_COMPLEX"
"4810","GO_ORGANELLE_MEMBRANE_CONTACT_SITE"
"4811","GO_SODIUM_CHANNEL_COMPLEX"
"4812","GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX"
"4813","GO_CCR4_NOT_COMPLEX"
"4814","GO_M_BAND"
"4815","GO_NPBAF_COMPLEX"
"4816","GO_OUTER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX"
"4817","GO_CORTICAL_CYTOSKELETON"
"4818","GO_MYOSIN_FILAMENT"
"4819","GO_NEURONAL_POSTSYNAPTIC_DENSITY"
"4820","GO_INTERMEDIATE_FILAMENT"
"4821","GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT"
"4822","GO_SNARE_COMPLEX"
"4823","GO_DNA_REPLICATION_FACTOR_A_COMPLEX"
"4824","GO_UBIQUITIN_LIGASE_COMPLEX"
"4825","GO_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE"
"4826","GO_AXON_INITIAL_SEGMENT"
"4827","GO_U2_SNRNP"
"4828","GO_ACTIN_FILAMENT_BUNDLE"
"4829","GO_PERINUCLEAR_ENDOPLASMIC_RETICULUM"
"4830","GO_CILIARY_TIP"
"4831","GO_PRONUCLEUS"
"4832","GO_ORGANELLE_INNER_MEMBRANE"
"4833","GO_GOLGI_CISTERNA"
"4834","GO_NUCLEAR_NUCLEOSOME"
"4835","GO_PCG_PROTEIN_COMPLEX"
"4836","GO_GOLGI_APPARATUS_PART"
"4837","GO_POTASSIUM_CHANNEL_COMPLEX"
"4838","GO_SMALL_RIBOSOMAL_SUBUNIT"
"4839","GO_COPI_COATED_VESICLE_MEMBRANE"
"4840","GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX"
"4841","GO_CENTROSOME"
"4842","GO_SET1C_COMPASS_COMPLEX"
"4843","GO_CYTOPLASMIC_MRNA_PROCESSING_BODY"
"4844","GO_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX"
"4845","GO_NODE_OF_RANVIER"
"4846","GO_COMPACT_MYELIN"
"4847","GO_MOTILE_CILIUM"
"4848","GO_MICROVILLUS"
"4849","GO_DENDRITIC_SHAFT"
"4850","GO_CYTOSOLIC_PROTEASOME_COMPLEX"
"4851","GO_PML_BODY"
"4852","GO_CELL_CORTEX_REGION"
"4853","GO_NEURON_SPINE"
"4854","GO_ENDOPLASMIC_RETICULUM_PART"
"4855","GO_NUCLEAR_CHROMOSOME"
"4856","GO_ENDOCYTIC_VESICLE_MEMBRANE"
"4857","GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE"
"4858","GO_NMDA_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX"
"4859","GO_BLOOD_MICROPARTICLE"
"4860","GO_PRERIBOSOME"
"4861","GO_PARANODE_REGION_OF_AXON"
"4862","GO_AXONAL_GROWTH_CONE"
"4863","GO_PROTEIN_DNA_COMPLEX"
"4864","GO_APICAL_DENDRITE"
"4865","GO_ACTOMYOSIN"
"4866","GO_STEREOCILIUM_BUNDLE"
"4867","GO_ORGANELLAR_RIBOSOME"
"4868","GO_TRANSCRIPTIONAL_REPRESSOR_COMPLEX"
"4869","GO_NUCLEAR_REPLICATION_FORK"
"4870","GO_INVADOPODIUM"
"4871","GO_EXON_EXON_JUNCTION_COMPLEX"
"4872","GO_CILIARY_PART"
"4873","GO_COSTAMERE"
"4874","GO_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX"
"4875","GO_CHROMATIN"
"4876","GO_BASEMENT_MEMBRANE"
"4877","GO_BRUSH_BORDER"
"4878","GO_MITOCHONDRIAL_MATRIX"
"4879","GO_PLATELET_DENSE_TUBULAR_NETWORK"
"4880","GO_CELL_JUNCTION"
"4881","GO_NUCLEAR_CHROMATIN"
"4882","GO_COMPLEX_OF_COLLAGEN_TRIMERS"
"4883","GO_EARLY_ENDOSOME_MEMBRANE"
"4884","GO_TRANSCRIPTION_FACTOR_COMPLEX"
"4885","GO_MYELIN_SHEATH"
"4886","GO_SPLICEOSOMAL_TRI_SNRNP_COMPLEX"
"4887","GO_PLATELET_ALPHA_GRANULE_LUMEN"
"4888","GO_MICROVILLUS_MEMBRANE"
"4889","GO_RIBONUCLEOPROTEIN_GRANULE"
"4890","GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE"
"4891","GO_ARP2_3_PROTEIN_COMPLEX"
"4892","GO_LEADING_EDGE_MEMBRANE"
"4893","GO_CONTRACTILE_FIBER"
"4894","GO_TRANSCRIPTION_FACTOR_TFTC_COMPLEX"
"4895","GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT"
"4896","GO_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS"
"4897","GO_PROTEINACEOUS_EXTRACELLULAR_MATRIX"
"4898","GO_PHAGOCYTIC_CUP"
"4899","GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_CATALYTIC_DOMAIN"
"4900","GO_CYTOSKELETAL_PART"
"4901","GO_MICROTUBULE"
"4902","GO_CYTOSKELETON"
"4903","GO_COPI_COATED_VESICLE"
"4904","GO_NUCLEAR_EUCHROMATIN"
"4905","GO_CORTICAL_ACTIN_CYTOSKELETON"
"4906","GO_PERICENTRIC_HETEROCHROMATIN"
"4907","GO_GLIAL_CELL_PROJECTION"
"4908","GO_SPECIFIC_GRANULE"
"4909","GO_HETEROTRIMERIC_G_PROTEIN_COMPLEX"
"4910","GO_ENDOPLASMIC_RETICULUM_LUMEN"
"4911","GO_LATERAL_PLASMA_MEMBRANE"
"4912","GO_BANDED_COLLAGEN_FIBRIL"
"4913","GO_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE"
"4914","GO_PLATELET_DENSE_GRANULE_LUMEN"
"4915","GO_INTRACELLULAR_VESICLE"
"4916","GO_MYOSIN_COMPLEX"
"4917","GO_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX"
"4918","GO_DNA_REPAIR_COMPLEX"
"4919","GO_CLATHRIN_VESICLE_COAT"
"4920","GO_SIN3_COMPLEX"
"4921","GO_ESCRT_COMPLEX"
"4922","GO_CELL_SUBSTRATE_JUNCTION"
"4923","GO_CILIARY_TRANSITION_ZONE"
"4924","GO_U5_SNRNP"
"4925","GO_ENDOCYTIC_VESICLE_LUMEN"
"4926","GO_HISTONE_METHYLTRANSFERASE_COMPLEX"
"4927","GO_MICROTUBULE_PLUS_END"
"4928","GO_SAGA_TYPE_COMPLEX"
"4929","GO_CELL_DIVISION_SITE"
"4930","GO_EXTRACELLULAR_MATRIX_COMPONENT"
"4931","GO_NUCLEAR_HETEROCHROMATIN"
"4932","GO_TCTN_B9D_COMPLEX"
"4933","GO_PRC1_COMPLEX"
"4934","GO_GOLGI_ASSOCIATED_VESICLE"
"4935","GO_PROTEASOME_CORE_COMPLEX"
"4936","GO_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE"
"4937","GO_SYNAPSE"
"4938","GO_CHLORIDE_CHANNEL_COMPLEX"
"4939","GO_CLATHRIN_COAT_OF_COATED_PIT"
"4940","GO_SIN3_TYPE_COMPLEX"
"4941","GO_POSTSYNAPTIC_MEMBRANE"
"4942","GO_SMALL_SUBUNIT_PROCESSOME"
"4943","GO_RUFFLE_MEMBRANE"
"4944","GO_EXTERNAL_ENCAPSULATING_STRUCTURE"
"4945","GO_CELL_TRAILING_EDGE"
"4946","GO_CATION_CHANNEL_COMPLEX"
"4947","GO_MLL1_2_COMPLEX"
"4948","GO_METHYLTRANSFERASE_COMPLEX"
"4949","GO_NUCLEOPLASM_PART"
"4950","GO_SYNAPTONEMAL_COMPLEX"
"4951","GO_ORGANELLAR_SMALL_RIBOSOMAL_SUBUNIT"
"4952","GO_CELL_CELL_ADHERENS_JUNCTION"
"4953","GO_N_TERMINAL_PROTEIN_ACETYLTRANSFERASE_COMPLEX"
"4954","GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O_"
"4955","GO_CONNEXON_COMPLEX"
"4956","GO_GOLGI_MEMBRANE"
"4957","GO_COATED_VESICLE_MEMBRANE"
"4958","GO_SMOOTH_ENDOPLASMIC_RETICULUM"
"4959","GO_ENDORIBONUCLEASE_COMPLEX"
"4960","GO_ATPASE_COMPLEX"
"4961","GO_NUCLEAR_INNER_MEMBRANE"
"4962","GO_LATE_ENDOSOME"
"4963","GO_VACUOLAR_LUMEN"
"4964","GO_LAMELLIPODIUM_MEMBRANE"
"4965","GO_EXOSOME_RNASE_COMPLEX_"
"4966","GO_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE"
"4967","GO_SPINDLE_MIDZONE"
"4968","GO_PRESYNAPTIC_MEMBRANE"
"4969","GO_NUCLEAR_MEMBRANE_PART"
"4970","GO_XY_BODY"
"4971","GO_MITOCHONDRIAL_MEMBRANE_PART"
"4972","GO_COP9_SIGNALOSOME"
"4973","GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX"
"4974","GO_NEURON_PROJECTION"
"4975","GO_BLOC_COMPLEX"
"4976","GO_BETA_CATENIN_DESTRUCTION_COMPLEX"
"4977","GO_APICOLATERAL_PLASMA_MEMBRANE"
"4978","GO_CATALYTIC_COMPLEX"
"4979","GO_FILOPODIUM_TIP"
"4980","GO_MISMATCH_REPAIR_COMPLEX"
"4981","GO_AXONEME_PART"
"4982","GO_KINETOCHORE"
"4983","GO_INTERSTITIAL_MATRIX"
"4984","GO_EXTRACELLULAR_SPACE"
"4985","GO_CYTOPLASMIC_DYNEIN_COMPLEX"
"4986","GO_ENDOLYSOSOME_MEMBRANE"
"4987","GO_PRESPLICEOSOME"
"4988","GO_CHD_TYPE_COMPLEX"
"4989","GO_SPERM_PRINCIPAL_PIECE"
"4990","GO_CATALYTIC_STEP_2_SPLICEOSOME"
"4991","GO_VIRION"
"4992","GO_VACUOLAR_PART"
"4993","GO_MITOCHONDRIAL_PART"
"4994","GO_MITOCHONDRION"
"4995","GO_CELL_SURFACE"
"4996","GO_HEMOGLOBIN_COMPLEX"
"4997","GO_DENDRITE_MEMBRANE"
"4998","GO_RESPIRATORY_CHAIN"
"4999","GO_U4_U6_X_U5_TRI_SNRNP_COMPLEX"
"5000","GO_PRP19_COMPLEX"
"5001","GO_CONDENSED_CHROMOSOME_CENTROMERIC_REGION"
"5002","GO_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX"
"5003","GO_STAGA_COMPLEX"
"5004","GO_SPERM_MIDPIECE"
"5005","GO_SECRETORY_GRANULE_MEMBRANE"
"5006","GO_DNA_PACKAGING_COMPLEX"
"5007","GO_POLE_PLASM"
"5008","GO_MEMBRANE_MICRODOMAIN"
"5009","GO_TRANSPORTER_COMPLEX"
"5010","GO_SIDE_OF_MEMBRANE"
"5011","GO_PHOTORECEPTOR_CONNECTING_CILIUM"
"5012","GO_CONDENSED_CHROMOSOME_OUTER_KINETOCHORE"
"5013","GO_CLATHRIN_COATED_VESICLE_MEMBRANE"
"5014","GO_MEMBRANE_PROTEIN_COMPLEX"
"5015","GO_INTRINSIC_COMPONENT_OF_THE_CYTOPLASMIC_SIDE_OF_THE_PLASMA_MEMBRANE"
"5016","GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK"
"5017","GO_TRANSCRIPTIONALLY_ACTIVE_CHROMATIN"
"5018","GO_U2_TYPE_PRESPLICEOSOME"
"5019","GO_ENDOPLASMIC_RETICULUM_CHAPERONE_COMPLEX"
"5020","GO_SCHMIDT_LANTERMAN_INCISURE"
"5021","GO_SEMAPHORIN_RECEPTOR_COMPLEX"
"5022","GO_AXON_CYTOPLASM"
"5023","GO_LAMELLIPODIUM"
"5024","GO_NUCLEAR_TRANSCRIPTION_FACTOR_COMPLEX"
"5025","GO_MIDBODY"
