"","x"
"3562","ACEVEDO-LIVER-CANCER-WITH-H3K9ME3-UP"
"3563","ACEVEDO-LIVER-CANCER-WITH-H3K9ME3-DN"
"3564","ACEVEDO-METHYLATED-IN-LIVER-CANCER-DN"
"3565","MITSIADES-RESPONSE-TO-APLIDIN-UP"
"3566","MITSIADES-RESPONSE-TO-APLIDIN-DN"
"3567","HOQUE-METHYLATED-IN-CANCER"
"3568","NADELLA-PRKAR1A-TARGETS-UP"
"3569","NADELLA-PRKAR1A-TARGETS-DN"
"3570","SAGIV-CD24-TARGETS-UP"
"3571","SAGIV-CD24-TARGETS-DN"
"3572","SMID-BREAST-CANCER-RELAPSE-IN-BRAIN-UP"
"3573","SMID-BREAST-CANCER-RELAPSE-IN-BRAIN-DN"
"3574","SMID-BREAST-CANCER-RELAPSE-IN-BONE-UP"
"3575","SMID-BREAST-CANCER-RELAPSE-IN-BONE-DN"
"3576","SMID-BREAST-CANCER-RELAPSE-IN-LUNG-UP"
"3577","SMID-BREAST-CANCER-RELAPSE-IN-LUNG-DN"
"3578","SMID-BREAST-CANCER-RELAPSE-IN-LIVER-UP"
"3579","SMID-BREAST-CANCER-RELAPSE-IN-LIVER-DN"
"3580","SMID-BREAST-CANCER-RELAPSE-IN-PLEURA-UP"
"3581","SMID-BREAST-CANCER-RELAPSE-IN-PLEURA-DN"
"3582","SMID-BREAST-CANCER-LUMINAL-B-UP"
"3583","SMID-BREAST-CANCER-LUMINAL-B-DN"
"3584","SMID-BREAST-CANCER-LUMINAL-A-UP"
"3585","SMID-BREAST-CANCER-LUMINAL-A-DN"
"3586","SMID-BREAST-CANCER-ERBB2-UP"
"3587","SMID-BREAST-CANCER-ERBB2-DN"
"3588","SMID-BREAST-CANCER-NORMAL-LIKE-UP"
"3589","SMID-BREAST-CANCER-NORMAL-LIKE-DN"
"3590","SMID-BREAST-CANCER-BASAL-UP"
"3591","SMID-BREAST-CANCER-BASAL-DN"
"3592","KUMAMOTO-RESPONSE-TO-NUTLIN-3A-UP"
"3593","KUMAMOTO-RESPONSE-TO-NUTLIN-3A-DN"
"3594","ITO-PTTG1-TARGETS-UP"
"3595","ITO-PTTG1-TARGETS-DN"
"3596","LE-SKI-TARGETS-UP"
"3597","LE-SKI-TARGETS-DN"
"3598","BONOME-OVARIAN-CANCER-POOR-SURVIVAL-UP"
"3599","BONOME-OVARIAN-CANCER-POOR-SURVIVAL-DN"
"3600","BONOME-OVARIAN-CANCER-SURVIVAL-OPTIMAL-DEBULKING"
"3601","BONOME-OVARIAN-CANCER-SURVIVAL-SUBOPTIMAL-DEBULKING"
"3602","GALI-TP53-TARGETS-APOPTOTIC-UP"
"3603","GALI-TP53-TARGETS-APOPTOTIC-DN"
"3604","MOSERLE-IFNA-RESPONSE"
"3605","MCGARVEY-SILENCED-BY-METHYLATION-IN-COLON-CANCER"
"3606","WILSON-PROTEASES-AT-TUMOR-BONE-INTERFACE-UP"
"3607","WILSON-PROTEASES-AT-TUMOR-BONE-INTERFACE-DN"
"3608","WEBER-METHYLATED-HCP-IN-FIBROBLAST-UP"
"3609","WEBER-METHYLATED-HCP-IN-FIBROBLAST-DN"
"3610","WEBER-METHYLATED-HCP-IN-SPERM-DN"
"3611","WEBER-METHYLATED-HCP-IN-SPERM-UP"
"3612","BASSO-HAIRY-CELL-LEUKEMIA-UP"
"3613","BASSO-HAIRY-CELL-LEUKEMIA-DN"
"3614","TOYOTA-TARGETS-OF-MIR34B-AND-MIR34C"
"3615","IZADPANAH-STEM-CELL-ADIPOSE-VS-BONE-UP"
"3616","IZADPANAH-STEM-CELL-ADIPOSE-VS-BONE-DN"
"3617","ZHANG-BREAST-CANCER-PROGENITORS-UP"
"3618","ZHANG-BREAST-CANCER-PROGENITORS-DN"
"3619","MISHRA-CARCINOMA-ASSOCIATED-FIBROBLAST-DN"
"3620","BERNARD-PPAPDC1B-TARGETS-UP"
"3621","BERNARD-PPAPDC1B-TARGETS-DN"
"3622","GAURNIER-PSMD4-TARGETS"
"3623","EHLERS-ANEUPLOIDY-UP"
"3624","EHLERS-ANEUPLOIDY-DN"
"3625","ZHENG-GLIOBLASTOMA-PLASTICITY-UP"
"3626","ZHENG-GLIOBLASTOMA-PLASTICITY-DN"
"3627","BUCKANOVICH-T-LYMPHOCYTE-HOMING-ON-TUMOR-UP"
"3628","BUCKANOVICH-T-LYMPHOCYTE-HOMING-ON-TUMOR-DN"
"3629","JONES-TCOF1-TARGETS"
"3630","AUJLA-IL22-AND-IL17A-SIGNALING"
"3631","ZHENG-IL22-SIGNALING-UP"
"3632","ZHENG-IL22-SIGNALING-DN"
"3633","BOCHKIS-FOXA2-TARGETS"
"3634","HONMA-DOCETAXEL-RESISTANCE"
"3635","WILENSKY-RESPONSE-TO-DARAPLADIB"
"3636","MATZUK-OVULATION"
"3637","MATZUK-CUMULUS-EXPANSION"
"3638","MATZUK-FERTILIZATION"
"3639","MATZUK-MATERNAL-EFFECT"
"3640","MATZUK-IMPLANTATION-AND-UTERINE"
"3641","MATZUK-POST-IMPLANTATION-AND-POST-PARTUM"
"3642","MATZUK-STEROIDOGENESIS"
"3643","MATZUK-MEIOTIC-AND-DNA-REPAIR"
"3644","MATZUK-CENTRAL-FOR-FEMALE-FERTILITY"
"3645","MATZUK-EMBRYONIC-GERM-CELL"
"3646","MATZUK-EARLY-ANTRAL-FOLLICLE"
"3647","MATZUK-LUTEAL-GENES"
"3648","MATZUK-PREOVULATORY-FOLLICLE"
"3649","MATZUK-MALE-REPRODUCTION-SERTOLI"
"3650","MATZUK-SPERMATOGONIA"
"3651","MATZUK-SPERMATOCYTE"
"3652","MATZUK-SPERMATID-DIFFERENTIATION"
"3653","MATZUK-SPERMATOZOA"
"3654","BONCI-TARGETS-OF-MIR15A-AND-MIR16-1"
"3655","CHUNG-BLISTER-CYTOTOXICITY-UP"
"3656","CHUNG-BLISTER-CYTOTOXICITY-DN"
"3657","WHITEFORD-PEDIATRIC-CANCER-MARKERS"
"3658","GRADE-METASTASIS-DN"
"3659","GRADE-COLON-CANCER-UP"
"3660","GRADE-COLON-CANCER-DN"
"3661","GRADE-COLON-AND-RECTAL-CANCER-UP"
"3662","GRADE-COLON-AND-RECTAL-CANCER-DN"
"3663","GRADE-COLON-VS-RECTAL-CANCER-UP"
"3664","GRADE-COLON-VS-RECTAL-CANCER-DN"
"3665","BOQUEST-STEM-CELL-UP"
"3666","BOQUEST-STEM-CELL-DN"
"3667","BOQUEST-STEM-CELL-CULTURED-VS-FRESH-UP"
"3668","BOQUEST-STEM-CELL-CULTURED-VS-FRESH-DN"
"3669","LABBE-WNT3A-TARGETS-UP"
"3670","LABBE-WNT3A-TARGETS-DN"
"3671","LABBE-TGFB1-TARGETS-UP"
"3672","LABBE-TGFB1-TARGETS-DN"
"3673","LABBE-TARGETS-OF-TGFB1-AND-WNT3A-UP"
"3674","LABBE-TARGETS-OF-TGFB1-AND-WNT3A-DN"
"3675","NAKAMURA-METASTASIS"
"3676","NAKAMURA-METASTASIS-MODEL-UP"
"3677","NAKAMURA-METASTASIS-MODEL-DN"
"3678","GRATIAS-RETINOBLASTOMA-16Q24"
"3679","WEST-ADRENOCORTICAL-TUMOR-UP"
"3680","WEST-ADRENOCORTICAL-TUMOR-DN"
"3681","WEST-ADRENOCORTICAL-CARCINOMA-VS-ADENOMA-UP"
"3682","WEST-ADRENOCORTICAL-CARCINOMA-VS-ADENOMA-DN"
"3683","DONATO-CELL-CYCLE-TRETINOIN"
"3684","CHO-NR4A1-TARGETS"
"3685","BHATI-G2M-ARREST-BY-2METHOXYESTRADIOL-UP"
"3686","BHATI-G2M-ARREST-BY-2METHOXYESTRADIOL-DN"
"3687","CLIMENT-BREAST-CANCER-COPY-NUMBER-UP"
"3688","CLIMENT-BREAST-CANCER-COPY-NUMBER-DN"
"3689","SHARMA-ASTROCYTOMA-WITH-NF1-SYNDROM"
"3690","SHARMA-PILOCYTIC-ASTROCYTOMA-LOCATION-UP"
"3691","SHARMA-PILOCYTIC-ASTROCYTOMA-LOCATION-DN"
"3692","TSUDA-ALVEOLAR-SOFT-PART-SARCOMA"
"3693","RAY-TUMORIGENESIS-BY-ERBB2-CDC25A-UP"
"3694","RAY-TUMORIGENESIS-BY-ERBB2-CDC25A-DN"
"3695","YAGUE-PRETUMOR-DRUG-RESISTANCE-UP"
"3696","YAGUE-PRETUMOR-DRUG-RESISTANCE-DN"
"3697","BRUECKNER-TARGETS-OF-MIRLET7A3-UP"
"3698","BRUECKNER-TARGETS-OF-MIRLET7A3-DN"
"3699","PODAR-RESPONSE-TO-ADAPHOSTIN-UP"
"3700","PODAR-RESPONSE-TO-ADAPHOSTIN-DN"
"3701","LU-TUMOR-ENDOTHELIAL-MARKERS-UP"
"3702","LU-TUMOR-ENDOTHELIAL-MARKERS-DN"
"3703","LU-TUMOR-ANGIOGENESIS-UP"
"3704","LIN-TUMOR-ESCAPE-FROM-IMMUNE-ATTACK"
"3705","CHEN-HOXA5-TARGETS-6HR-UP"
"3706","CHEN-HOXA5-TARGETS-6HR-DN"
"3707","CHEN-HOXA5-TARGETS-9HR-UP"
"3708","CHEN-HOXA5-TARGETS-9HR-DN"
"3709","LIN-NPAS4-TARGETS-UP"
"3710","LIN-NPAS4-TARGETS-DN"
"3711","CADWELL-ATG16L1-TARGETS-UP"
"3712","CADWELL-ATG16L1-TARGETS-DN"
"3713","BREDEMEYER-RAG-SIGNALING-NOT-VIA-ATM-UP"
"3714","BREDEMEYER-RAG-SIGNALING-NOT-VIA-ATM-DN"
"3715","BREDEMEYER-RAG-SIGNALING-VIA-ATM-NOT-VIA-NFKB-UP"
"3716","BREDEMEYER-RAG-SIGNALING-VIA-ATM-NOT-VIA-NFKB-DN"
"3717","CONRAD-STEM-CELL"
"3718","CONRAD-GERMLINE-STEM-CELL"
"3719","THUM-MIR21-TARGETS-HEART-DISEASE-UP"
"3720","THUM-MIR21-TARGETS-HEART-DISEASE-DN"
"3721","KUUSELO-PANCREATIC-CANCER-19Q13-AMPLIFICATION"
"3722","HUANG-DASATINIB-RESISTANCE-UP"
"3723","HUANG-DASATINIB-RESISTANCE-DN"
"3724","MATTHEWS-SKIN-CARCINOGENESIS-VIA-JUN"
"3725","MATTHEWS-AP1-TARGETS"
"3726","QI-PLASMACYTOMA-UP"
"3727","QI-PLASMACYTOMA-DN"
"3728","TAYLOR-METHYLATED-IN-ACUTE-LYMPHOBLASTIC-LEUKEMIA"
"3729","CHNG-MULTIPLE-MYELOMA-HYPERPLOID-UP"
"3730","CHNG-MULTIPLE-MYELOMA-HYPERPLOID-DN"
"3731","HUPER-BREAST-BASAL-VS-LUMINAL-UP"
"3732","HUPER-BREAST-BASAL-VS-LUMINAL-DN"
"3733","MALONEY-RESPONSE-TO-17AAG-UP"
"3734","MALONEY-RESPONSE-TO-17AAG-DN"
"3735","CUI-GLUCOSE-DEPRIVATION"
"3736","BLUM-RESPONSE-TO-SALIRASIB-UP"
"3737","BLUM-RESPONSE-TO-SALIRASIB-DN"
"3738","WINTER-HYPOXIA-METAGENE"
"3739","ALONSO-METASTASIS-EMT-UP"
"3740","ALONSO-METASTASIS-EMT-DN"
"3741","ALONSO-METASTASIS-NEURAL-UP"
"3742","ALONSO-METASTASIS-UP"
"3743","ALONSO-METASTASIS-DN"
"3744","CROMER-TUMORIGENESIS-UP"
"3745","CROMER-TUMORIGENESIS-DN"
"3746","KRISHNAN-FURIN-TARGETS-UP"
"3747","KRISHNAN-FURIN-TARGETS-DN"
"3748","MUELLER-PLURINET"
"3749","YAUCH-HEDGEHOG-SIGNALING-PARACRINE-UP"
"3750","YAUCH-HEDGEHOG-SIGNALING-PARACRINE-DN"
"3751","FIRESTEIN-CTNNB1-PATHWAY-AND-PROLIFERATION"
"3752","FIRESTEIN-CTNNB1-PATHWAY"
"3753","FIRESTEIN-PROLIFERATION"
"3754","ZHOU-PANCREATIC-EXOCRINE-PROGENITOR"
"3755","ZHOU-PANCREATIC-ENDOCRINE-PROGENITOR"
"3756","ZHOU-PANCREATIC-BETA-CELL"
"3757","ISHIKAWA-STING-SIGNALING"
"3758","WANG-TUMOR-INVASIVENESS-UP"
"3759","WANG-TUMOR-INVASIVENESS-DN"
"3760","JIANG-TIP30-TARGETS-UP"
"3761","JIANG-TIP30-TARGETS-DN"
"3762","GRESHOCK-CANCER-COPY-NUMBER-UP"
"3763","WANG-NEOPLASTIC-TRANSFORMATION-BY-CCND1-MYC"
"3764","TSAI-RESPONSE-TO-RADIATION-THERAPY"
"3765","SASAI-TARGETS-OF-CXCR6-AND-PTCH1-UP"
"3766","SASAI-TARGETS-OF-CXCR6-AND-PTCH1-DN"
"3767","MIKI-COEXPRESSED-WITH-CYP19A1"
"3768","BEIER-GLIOMA-STEM-CELL-UP"
"3769","BEIER-GLIOMA-STEM-CELL-DN"
"3770","VART-KSHV-INFECTION-ANGIOGENIC-MARKERS-UP"
"3771","VART-KSHV-INFECTION-ANGIOGENIC-MARKERS-DN"
"3772","MOOTHA-HUMAN-MITODB-6-2002"
"3773","MOOTHA-PGC"
"3774","MOOTHA-TCA"
"3775","LEE-LIVER-CANCER-SURVIVAL-DN"
"3776","LEE-LIVER-CANCER-SURVIVAL-UP"
"3777","MOOTHA-MITOCHONDRIA"
"3778","MOOTHA-ROS"
"3779","DAVIES-MULTIPLE-MYELOMA-VS-MGUS-UP"
"3780","DAVIES-MULTIPLE-MYELOMA-VS-MGUS-DN"
"3781","BOYLAN-MULTIPLE-MYELOMA-C-CLUSTER-UP"
"3782","BOYLAN-MULTIPLE-MYELOMA-C-CLUSTER-DN"
"3783","BOYLAN-MULTIPLE-MYELOMA-D-CLUSTER-UP"
"3784","BOYLAN-MULTIPLE-MYELOMA-D-CLUSTER-DN"
"3785","BOYLAN-MULTIPLE-MYELOMA-D-UP"
"3786","BOYLAN-MULTIPLE-MYELOMA-D-DN"
"3787","BOYLAN-MULTIPLE-MYELOMA-C-D-UP"
"3788","BOYLAN-MULTIPLE-MYELOMA-C-D-DN"
"3789","BOYLAN-MULTIPLE-MYELOMA-C-UP"
"3790","BOYLAN-MULTIPLE-MYELOMA-C-DN"
"3791","WU-SILENCED-BY-METHYLATION-IN-BLADDER-CANCER"
"3792","FERRARI-RESPONSE-TO-FENRETINIDE-UP"
"3793","FERRARI-RESPONSE-TO-FENRETINIDE-DN"
"3794","HELLEBREKERS-SILENCED-DURING-TUMOR-ANGIOGENESIS"
"3795","REICHERT-G1S-REGULATORS-AS-PI3K-TARGETS"
"3796","GU-PDEF-TARGETS-UP"
"3797","GU-PDEF-TARGETS-DN"
"3798","TOOKER-GEMCITABINE-RESISTANCE-UP"
"3799","TOOKER-GEMCITABINE-RESISTANCE-DN"
"3800","BOHN-PRIMARY-IMMUNODEFICIENCY-SYNDROM-UP"
"3801","BOHN-PRIMARY-IMMUNODEFICIENCY-SYNDROM-DN"
"3802","FLOTHO-PEDIATRIC-ALL-THERAPY-RESPONSE-UP"
"3803","FLOTHO-PEDIATRIC-ALL-THERAPY-RESPONSE-DN"
"3804","VILIMAS-NOTCH1-TARGETS-UP"
"3805","VILIMAS-NOTCH1-TARGETS-DN"
"3806","SPIRA-SMOKERS-LUNG-CANCER-UP"
"3807","SPIRA-SMOKERS-LUNG-CANCER-DN"
"3808","LUDWICZEK-TREATING-IRON-OVERLOAD"
"3809","JU-AGING-TERC-TARGETS-UP"
"3810","JU-AGING-TERC-TARGETS-DN"
"3811","ZAIDI-OSTEOBLAST-TRANSCRIPTION-FACTORS"
"3812","WAGNER-APO2-SENSITIVITY"
"3813","PALOMERO-GSI-SENSITIVITY-UP"
"3814","PALOMERO-GSI-SENSITIVITY-DN"
"3815","SOUCEK-MYC-TARGETS"
"3816","SEKI-INFLAMMATORY-RESPONSE-LPS-UP"
"3817","SEKI-INFLAMMATORY-RESPONSE-LPS-DN"
"3818","RAY-ALZHEIMERS-DISEASE"
"3819","HUNSBERGER-EXERCISE-REGULATED-GENES"
"3820","PIONTEK-PKD1-TARGETS-UP"
"3821","PIONTEK-PKD1-TARGETS-DN"
"3822","CHAUHAN-RESPONSE-TO-METHOXYESTRADIOL-UP"
"3823","CHAUHAN-RESPONSE-TO-METHOXYESTRADIOL-DN"
"3824","FRASOR-RESPONSE-TO-SERM-OR-FULVESTRANT-UP"
"3825","FRASOR-RESPONSE-TO-SERM-OR-FULVESTRANT-DN"
"3826","GOLDRATH-ANTIGEN-RESPONSE"
"3827","ICHIBA-GRAFT-VERSUS-HOST-DISEASE-D7-UP"
"3828","ICHIBA-GRAFT-VERSUS-HOST-DISEASE-D7-DN"
"3829","ICHIBA-GRAFT-VERSUS-HOST-DISEASE-35D-UP"
"3830","ICHIBA-GRAFT-VERSUS-HOST-DISEASE-35D-DN"
"3831","LINDSTEDT-DENDRITIC-CELL-MATURATION-A"
"3832","LINDSTEDT-DENDRITIC-CELL-MATURATION-B"
"3833","LINDSTEDT-DENDRITIC-CELL-MATURATION-C"
"3834","LINDSTEDT-DENDRITIC-CELL-MATURATION-D"
"3835","MARSHALL-VIRAL-INFECTION-RESPONSE-UP"
"3836","MARSHALL-VIRAL-INFECTION-RESPONSE-DN"
"3837","MARTINELLI-IMMATURE-NEUTROPHIL-UP"
"3838","MARTINELLI-IMMATURE-NEUTROPHIL-DN"
"3839","NICK-RESPONSE-TO-PROC-TREATMENT-UP"
"3840","NICK-RESPONSE-TO-PROC-TREATMENT-DN"
"3841","NUTT-GBM-VS-AO-GLIOMA-UP"
"3842","NUTT-GBM-VS-AO-GLIOMA-DN"
"3843","PARK-APL-PATHOGENESIS-UP"
"3844","PARK-APL-PATHOGENESIS-DN"
"3845","PARK-TRETINOIN-RESPONSE"
"3846","PARK-TRETINOIN-RESPONSE-AND-PML-RARA-FUSION"
"3847","PARK-TRETINOIN-RESPONSE-AND-RARA-PLZF-FUSION"
"3848","ZHANG-INTERFERON-RESPONSE"
"3849","WU-ALZHEIMER-DISEASE-UP"
"3850","WU-ALZHEIMER-DISEASE-DN"
"3851","MIZUKAMI-HYPOXIA-UP"
"3852","MIZUKAMI-HYPOXIA-DN"
"3853","YOSHIMURA-MAPK8-TARGETS-UP"
"3854","YOSHIMURA-MAPK8-TARGETS-DN"
"3855","CHAN-INTERFERON-PRODUCING-DENDRITIC-CELL"
"3856","WUNDER-INFLAMMATORY-RESPONSE-AND-CHOLESTEROL-UP"
"3857","WUNDER-INFLAMMATORY-RESPONSE-AND-CHOLESTEROL-DN"
"3858","RAY-TARGETS-OF-P210-BCR-ABL-FUSION-UP"
"3859","RAY-TARGETS-OF-P210-BCR-ABL-FUSION-DN"
"3860","RUIZ-TNC-TARGETS-UP"
"3861","RUIZ-TNC-TARGETS-DN"
"3862","RUTELLA-RESPONSE-TO-CSF2RB-AND-IL4-UP"
"3863","RUTELLA-RESPONSE-TO-CSF2RB-AND-IL4-DN"
"3864","RUTELLA-RESPONSE-TO-HGF-UP"
"3865","RUTELLA-RESPONSE-TO-HGF-DN"
"3866","RUTELLA-RESPONSE-TO-HGF-VS-CSF2RB-AND-IL4-UP"
"3867","RUTELLA-RESPONSE-TO-HGF-VS-CSF2RB-AND-IL4-DN"
"3868","SCHRAETS-MLL-TARGETS-UP"
"3869","SCHRAETS-MLL-TARGETS-DN"
"3870","CHANG-CORE-SERUM-RESPONSE-UP"
"3871","CHANG-CORE-SERUM-RESPONSE-DN"
"3872","CHANG-CYCLING-GENES"
"3873","MUELLER-COMMON-TARGETS-OF-AML-FUSIONS-UP"
"3874","MUELLER-COMMON-TARGETS-OF-AML-FUSIONS-DN"
"3875","ROSS-LEUKEMIA-WITH-MLL-FUSIONS"
"3876","VANASSE-BCL2-TARGETS-UP"
"3877","VANASSE-BCL2-TARGETS-DN"
"3878","VANTVEER-BREAST-CANCER-ESR1-UP"
"3879","VANTVEER-BREAST-CANCER-ESR1-DN"
"3880","VANTVEER-BREAST-CANCER-BRCA1-UP"
"3881","VANTVEER-BREAST-CANCER-BRCA1-DN"
"3882","WALLACE-JAK2-TARGETS-UP"
"3883","AGUIRRE-PANCREATIC-CANCER-COPY-NUMBER-UP"
"3884","AGUIRRE-PANCREATIC-CANCER-COPY-NUMBER-DN"
"3885","SWEET-LUNG-CANCER-KRAS-UP"
"3886","SWEET-LUNG-CANCER-KRAS-DN"
"3887","SWEET-KRAS-ONCOGENIC-SIGNATURE"
"3888","HINATA-NFKB-TARGETS-KERATINOCYTE-UP"
"3889","HINATA-NFKB-TARGETS-KERATINOCYTE-DN"
"3890","HINATA-NFKB-TARGETS-FIBROBLAST-UP"
"3891","HOFFMANN-PRE-BI-TO-LARGE-PRE-BII-LYMPHOCYTE-UP"
"3892","HOFFMANN-PRE-BI-TO-LARGE-PRE-BII-LYMPHOCYTE-DN"
"3893","HOFFMANN-LARGE-TO-SMALL-PRE-BII-LYMPHOCYTE-UP"
"3894","HOFFMANN-LARGE-TO-SMALL-PRE-BII-LYMPHOCYTE-DN"
"3895","HOFFMANN-SMALL-PRE-BII-TO-IMMATURE-B-LYMPHOCYTE-UP"
"3896","HOFFMANN-SMALL-PRE-BII-TO-IMMATURE-B-LYMPHOCYTE-DN"
"3897","HOFFMANN-IMMATURE-TO-MATURE-B-LYMPHOCYTE-UP"
"3898","HOFFMANN-IMMATURE-TO-MATURE-B-LYMPHOCYTE-DN"
"3899","HOFMANN-MYELODYSPLASTIC-SYNDROM-LOW-RISK-UP"
"3900","HOFMANN-MYELODYSPLASTIC-SYNDROM-LOW-RISK-DN"
"3901","HOFMANN-MYELODYSPLASTIC-SYNDROM-HIGH-RISK-UP"
"3902","HOFMANN-MYELODYSPLASTIC-SYNDROM-HIGH-RISK-DN"
"3903","HOFMANN-MYELODYSPLASTIC-SYNDROM-RISK-UP"
"3904","HOFMANN-MYELODYSPLASTIC-SYNDROM-RISK-DN"
"3905","LEE-EARLY-T-LYMPHOCYTE-UP"
"3906","LEE-EARLY-T-LYMPHOCYTE-DN"
"3907","LEE-INTRATHYMIC-T-PROGENITOR"
"3908","LEE-DOUBLE-POLAR-THYMOCYTE"
"3909","LEE-SP4-THYMOCYTE"
"3910","LEE-RECENT-THYMIC-EMIGRANT"
"3911","LEE-NAIVE-T-LYMPHOCYTE"
"3912","LEE-DIFFERENTIATING-T-LYMPHOCYTE"
"3913","LI-WILMS-TUMOR"
"3914","FINAK-BREAST-CANCER-SDPP-SIGNATURE"
"3915","SHEDDEN-LUNG-CANCER-POOR-SURVIVAL-A6"
"3916","SHEDDEN-LUNG-CANCER-GOOD-SURVIVAL-A4"
"3917","BRUNEAU-SEPTATION-ATRIAL"
"3918","SHEDDEN-LUNG-CANCER-GOOD-SURVIVAL-A5"
"3919","BRUNEAU-SEPTATION-VENTRICULAR"
"3920","BRUNEAU-HEART-GREAT-VESSELS-AND-VALVULOGENESIS"
"3921","ZHANG-TLX-TARGETS-36HR-UP"
"3922","ZHANG-TLX-TARGETS-36HR-DN"
"3923","ZHANG-TLX-TARGETS-60HR-UP"
"3924","ZHANG-TLX-TARGETS-60HR-DN"
"3925","ZHANG-TLX-TARGETS-DN"
"3926","ZHANG-TLX-TARGETS-UP"
"3927","MELLMAN-TUT1-TARGETS-UP"
"3928","MELLMAN-TUT1-TARGETS-DN"
"3929","HAN-SATB1-TARGETS-UP"
"3930","HAN-SATB1-TARGETS-DN"
"3931","SHEDDEN-LUNG-CANCER-GOOD-SURVIVAL-A12"
"3932","COLINA-TARGETS-OF-4EBP1-AND-4EBP2"
"3933","CHEN-METABOLIC-SYNDROM-NETWORK"
"3934","MCMURRAY-TP53-HRAS-COOPERATION-RESPONSE-UP"
"3935","MCMURRAY-TP53-HRAS-COOPERATION-RESPONSE-DN"
"3936","MIKKELSEN-PLURIPOTENT-STATE-UP"
"3937","MIKKELSEN-PLURIPOTENT-STATE-DN"
"3938","MIKKELSEN-DEDIFFERENTIATED-STATE-UP"
"3939","MIKKELSEN-DEDIFFERENTIATED-STATE-DN"
"3940","MIKKELSEN-PARTIALLY-REPROGRAMMED-TO-PLURIPOTENCY"
"3941","ELLWOOD-MYC-TARGETS-UP"
"3942","ELLWOOD-MYC-TARGETS-DN"
"3943","SHAFFER-IRF4-MULTIPLE-MYELOMA-PROGRAM"
"3944","SHAFFER-IRF4-TARGETS-IN-MYELOMA-VS-MATURE-B-LYMPHOCYTE"
"3945","SHAFFER-IRF4-TARGETS-IN-PLASMA-CELL-VS-MATURE-B-LYMPHOCYTE"
"3946","SHAFFER-IRF4-TARGETS-IN-ACTIVATED-B-LYMPHOCYTE"
"3947","SHAFFER-IRF4-TARGETS-IN-ACTIVATED-DENDRITIC-CELL"
"3948","HSIAO-HOUSEKEEPING-GENES"
"3949","MEISSNER-ES-ICP-WITH-H3K4ME3"
"3950","MEISSNER-ES-ICP-WITH-H3K4ME3-AND-H3K27ME3"
"3951","MEISSNER-NPC-HCP-WITH-H3K27ME3"
"3952","MEISSNER-NPC-ICP-WITH-H3K4ME3"
"3953","MEISSNER-NPC-HCP-WITH-H3K4ME3-AND-H3K27ME3"
"3954","MEISSNER-NPC-HCP-WITH-H3-UNMETHYLATED"
"3955","MEISSNER-NPC-ICP-WITH-H3-UNMETHYLATED"
"3956","MEISSNER-BRAIN-HCP-WITH-H3K27ME3"
"3957","MEISSNER-BRAIN-ICP-WITH-H3K4ME3"
"3958","MEISSNER-BRAIN-HCP-WITH-H3K4ME3-AND-H3K27ME3"
"3959","MEISSNER-BRAIN-HCP-WITH-H3-UNMETHYLATED"
"3960","TAVAZOIE-METASTASIS"
"3961","WENDT-COHESIN-TARGETS-UP"
"3962","FERRANDO-HOX11-NEIGHBORS"
"3963","CHEOK-RESPONSE-TO-MERCAPTOPURINE-AND-HD-MTX-UP"
"3964","CHEOK-RESPONSE-TO-MERCAPTOPURINE-AND-HD-MTX-DN"
"3965","ZHAN-EARLY-DIFFERENTIATION-GENES-UP"
"3966","ZHAN-EARLY-DIFFERENTIATION-GENES-DN"
"3967","MILI-PSEUDOPODIA"
"3968","MILI-PSEUDOPODIA-CHEMOTAXIS-UP"
"3969","MILI-PSEUDOPODIA-CHEMOTAXIS-DN"
"3970","MILI-PSEUDOPODIA-HAPTOTAXIS-UP"
"3971","MILI-PSEUDOPODIA-HAPTOTAXIS-DN"
"3972","LIU-VAV3-PROSTATE-CARCINOGENESIS-UP"
"3973","LIU-VAV3-PROSTATE-CARCINOGENESIS-DN"
"3974","CROONQUIST-IL6-DEPRIVATION-UP"
"3975","CROONQUIST-IL6-DEPRIVATION-DN"
"3976","CROONQUIST-STROMAL-STIMULATION-UP"
"3977","CROONQUIST-STROMAL-STIMULATION-DN"
"3978","CROONQUIST-NRAS-SIGNALING-UP"
"3979","CROONQUIST-NRAS-SIGNALING-DN"
"3980","CROONQUIST-NRAS-VS-STROMAL-STIMULATION-UP"
"3981","CROONQUIST-NRAS-VS-STROMAL-STIMULATION-DN"
"3982","IRITANI-MAD1-TARGETS-UP"
"3983","IRITANI-MAD1-TARGETS-DN"
"3984","ZHAN-LATE-DIFFERENTIATION-GENES-UP"
"3985","ZHAN-LATE-DIFFERENTIATION-GENES-DN"
"3986","ZHAN-VARIABLE-EARLY-DIFFERENTIATION-GENES-UP"
"3987","ZHAN-VARIABLE-EARLY-DIFFERENTIATION-GENES-DN"
"3988","ZHAN-V1-LATE-DIFFERENTIATION-GENES-UP"
"3989","ZHAN-V1-LATE-DIFFERENTIATION-GENES-DN"
"3990","ISHIDA-E2F-TARGETS"
"3991","ROME-INSULIN-TARGETS-IN-MUSCLE-UP"
"3992","ROME-INSULIN-TARGETS-IN-MUSCLE-DN"
"3993","VALK-AML-CLUSTER-1"
"3994","VALK-AML-CLUSTER-2"
"3995","VALK-AML-CLUSTER-3"
"3996","VALK-AML-CLUSTER-4"
